TEXT	Sentiment	
Square 'Park' 'Istanbul' 'Credit' 'grant' 'people' 'right' 'protest' 'show' 'opinion' 'matter' 'affect' 'nation' 's' 'universally' 'fact' 'belonging' 'modern' 'world' 'It' 'serf' 'give' 'voice' 'policy' 'drawback' 'negligence' 'government' 'raise' 'public' 'awareness' 'matter' 'strike' 'picket' 'boycott' 'so' 'way' 'As' 'long' 'within' 'limit' 'law' 'act' 'similar' 'nature' 'essence' 'indisputable' 'part' 'democracy' 'freedom' 'opinion' 'case' 'mean' 'democracy' 'give' 'way' 'riot' 'now' 'method' 'coup' 'shut' 'down' 'administration' 'democratically' 'Feasibility' 'government' 'extent' 'demand' 'justified' 'feasible' 'quality' 'most' 'likely' 'fail' 'demand' 'movement' 'Bulgaria' 'validity' 'quality' 'place' 'separate' 'cycle' 'January' 'February' 'high' 'price' 'electricity' 'government' 'successful' 'request' 'sensible' 'A' 'later' 'demonstration' 'wa' 'government' 'officer' 'resignation' 'cycle' 'change' 'system' 'other' 'illegal' 'demand' 'defeat' 'riot' 'not' 'overall' 'Video' 'Turkish' 'Female' 'Kurdish' 'Shooting' 'police' 'up' 'Turkey' 'Dispute' 'Coup' 'attempt' 'alliance' 'coup' 'd' 'Turkey' 'band' 'together' 'Park' 'Turkey' 'same' 'year' 'same' 'pattern' 'Set' 'motion' 'good' 'environmentalist' 'approach' 'wa' 'likely' 'succeed' 'feasible' 'call' 'legitimate' 'way' 'first' 'government' 'nature' 'voice' 'positive' 'construction' 'project' 'destruction' 'Park' 'humanist' 'approach' 'young' 'people' 'course' 'provocation' 'separatist' 'terrorist' 'gang' 'totally' 'different' 'nature' 'Park' 'Istanbul' 'preservation' 'Park' 'recreational' 'area' 'spread' 'city' 'country' 'armed' 'fall' 'government' 'It' 'wa' 'clear' 'coup' 'd' 'attempt' 'not' 'refrain' 'method' 'openly' 'validity' 'democratically' 'government' 'contradictory' 'people' 'democratic' 'right' 'then' 'method' 'lay' 'claim' 'beginning' 'case' 'open' 'manipulation' 'legitimacy' 'hand' 'people' 'dark' 'power' 'have' 'latest' 'manage' 'country' 'internal' 'affair' 'see' 'fit' 'coup' 'overthrow' 'government' 'professional' 'team' 'brutal' 'killer' 'then' 'lead' 'clash' 'end' 'up' 'war' 'same' 'nation' 'kill' 'It' 'government' 's' 'dark' 'power' 's' 'demand' 'democratically' 'government' 'face' 'dramatic' 'outcome' 'come' 'employment' 'social' 'medium' 'Social' 'medium' 'mass' 'join' 'demonstration' 'organization' 'undertake' 'organization' 'take' 'part' 'demonstration' 'get' 'illegal' 'subcontractor' 'organize' 'public' 'relation' 'part' 'riot' 'channel' 'intellectual' 'circle' 'country' 'such' 'author' 'academician' 'journalist' 'member' 'institution' 'act' 'democratically' 'government' 'name' 'democracy' 'lead' 'most' 'common' 'group' 'professional' 'revolutionary' 'organization' 'resistance' 'organization' 'Independent' 'state' 'coup' 'attempt' 'disturbance' 'logistic' 'support' 'dissident' 'organization' 'many' 'country' 'such' 'former' 'Yugoslavia' 'Serbia' 'Georgia' 'Bulgaria' 'Ukraine' 'Egypt' 'Brazil' 'Turkey' 'consensus' 'CIA' 'ha' 'riot' 'social' 'disturbance' 'fifty' 'country' 'relevant' 'source' 'put' 'forward' 'finding' 'turn' 'up' 'year' 'later' 'street' 'Cairo' 'further' 'preposterous' 'nature' 'Egyptian' 'Serbia' 's' 'continue' 'fund' 'West' 'become' 'sort' 'name' 'CANVAS' 'Center' 'Action' 'research' 'article' 'Gibson' 'Horn' 'deal' 'international' 'financial' 'intelligence' 'political' 'connection' 'feature' 'information' 'document' 's' 'many' 'leading' 'architect' 'regime' 'change' 'Europe' 'CANVAS' 'have' 'also' 'close' 'tie' 'Goldman' 'executive' 'private' 'intelligence' 'firm' 'well' 'U.S.' 'government' 'example' 'easy' 'find' 'internal' 'public' 'opinion' 'overthrow' 'government' 'conflict' 'interest' 'U.S.' 'No' 'wonder' 'medium' 'organization' 'act' 'administration' 'turn' 'British' 'medium' 'rigorously' 'advocate' 'executive' 'have' 'do' 'organization' 'Turkish' 'medium' 'organization' 'similar' 'Park' 'demonstration' 'attempt' 'occupy' 'Prime' 'Minister' 's' 'residence' 'group' 'act' 'rebellion' 'state' 'treason' 'law' 'wa' 'report' 'medium' 'deliberately' 'exercise' 'legitimate' 'democratic' 'right' 'freedom' 'expression' 'people' 'thus' 'create' 'misapprehension' 'display' 'member' 'Marxist' 'separatist' 'terrorist' 'organization' 'far' 'even' 'portion' 'nation' 'representative' 'nation' 'medium' 'nation' 's' 'force' 'preserve' 'public' 'order' 'people' 's' 'so-called' 'enemy' 'freedom' 'truth' 'such' 'mass' 'demonstration' 'aim' 'topple' 'government' 'country' 'conflict' 'even' 'war' 'be' 'innocent' 'project' 'deep' 'state' 'organization' 'take' 'country' 'within' 	pos	
Syrian 'army' 'Hezbollah' 'resistance' 'force' 'military' 'operation' 'Aleppo' 'province' 'push' 'back' 'large' 'number' 'terrorist' 'region' 'most' 'concentration' 'point' 'terrorist' 'Southwestern' 'Aleppo' 'terrorist' 'region' 'verge' 'collapse' 'full' 'control' 'Housing' 'Project' 'school' 'Southwestern' 'part' 'Syrian' 'government' 'force' 'have' 'take' 'back' 'town' 'new' 'phase' 'military' 'operation' 'hard' 'military' 'position' 'town' 'artillery' 'Syrian' 'air' 'force' 'part' 'position' 'news' 'medium' 'also' 'start' 'Syrian' 'new' 'operation' 'West' 'Aleppo' 'missile' 'artillery' 'unit' 'Syrian' 'army' 'hit' 'position' 'town' 'well' 'Russian' 'Navy' 'Fleet' 'Aleppo' 'Al-Fatah' 'Leader' 'Military' 'Aid' 'Saudi' 'Arabia' 'Why' 'do' 'only' 'humanitarian' 'Aleppo' 'not' 'Syria' 'Least' 'Worst' 'Option' 'Army' 'source' 'Wednesday' 'making' 'final' 'coordination' 'offensive' 'terrorist' 'part' 'Aleppo' 'As' 'ultimatum' 'terrorist' 'leave' 'city' 'end' 'relative' 'calm' 'ha' 'Western' 'Southwestern' 'part' 'Aleppo' 'army' 'Lebanese' 'Hezbollah' 'fighter' 'special' 'force' 'ready' 'start' 'defense' 'line' 'several' 'flank' 'army' 'officer' 'Russian' 'saying' 'Russian' 'air' 'back' 'up' 'speed' 'up' 'Syrian' 'advance' 'operation' 'Government' 'force' 'start' 'operation' 'terrorist' 'Aleppo' 'moment' 'source' 'earlier' 'Wednesday' 'civilian' 'district' 'Aleppo' 'city' 'street' 'oppose' 'rule' 'city' 'militant' 'leave' 'Aleppo' 'clash' 'people' 'terrorist' 'have' 'neighborhood' 'Aleppo' 'city' 'new' 'tension' 'source' 'People' 'have' 'part' 'demonstration' 'district' 'terrorist' 'leave' 'city' 'now' 'People' 'have' 'also' 'food' 'fighting' 'militant' 'food' 'neighborhood' 'source' 'source' 'say' 'terrorist' 'have' 'number' 'demonstrator' 'district' 'Aleppo' 'terrorist' 'measure' 'suppression' 'people' 'banning' 'food' 'medicine' 'young' 'terrorist' 'fighter' 'jet' 'position' 'Aleppo' 'Tuesday' 'herald' 'ground' 'operation' 'capture' 'part' 'air' 'assault' 'enemy' 'target' 'part' 'Aleppo' 'Tuesday' 'week' 'Admiral' 'aircraft' 'carrier' 'operation' 'Syria' 'news' 'channel' 'several' 'humanitarian' 'pause' 'Syrian' 'army' 'Russia' 'give' 'chance' 'civilian' 'population' 'well' 'militant' 'leave' 'part' 'city' 'civilian' 'city' 'first' 'few' 'day' 'militant' 'path' 'kill' 'dare' 'approach' 'passage' 'army' 'terrorist' 'aim' 'use' 'civilian' 'population' 'human' 'last' 'such' 'pause' 'wa' 'Monday' 'army' 'ultimatum' 'coalition' 'terrorist' 'group' 'leave' 'flash' 'point' 'city' 'deadline' 'wa' 'not' 'militant' 'expert' 'blitzkrieg' 'first' 'part' 'army' 'operation' 'Aleppo' 'take' 'back' 'entire' 'city' 'Aleppo' 'West' 'East' 'militant' 'exit' 'relocate' 'other' 'territory' 'hope' 'force' 'penetrate' 'city' 'Southwestern' 'front' 'lift' 'lost' 'thousand' 'militant' 'week' 'war' 'Southwestern' 'Aleppo' 'open' 'friend' 'Aleppo' 'come' 'Admiral' 'cruiser' 'operation' 'Defense' 'Minister' 'earlier' 'Russian' 'Admiral' 'missile' 'terrorist' 'target' 'Today' 'major' 'operation' 'launch' 'strike' 'Front' 'also' 'Fatah' 'Front' 'target' 'province' 'Syria' 'ministry' 's' 'leadership' 'first' 'time' 'history' 'Russian' 'Navy' 'Admiral' 'cruiser' 'ha' 'military' 'operation' 'task' 'force' 'Syria' 'reliably' 'Bastion' 'Defense' 'Missile' 'system' 'minister' 'General' 'Command' 'Syrian' 'Army' 'earlier' 'soldier' 'popular' 'hit' 'position' 'district' 'Aleppo' 'different' 'force' 'very' 'well' 'unit' 'different' 'front' 'deadline' 'command' 'center' 'source' 'Syrian' 'army' 'ha' 'large' 'number' 'force' 'expert' 'street' 'battle' 'lethal' 'weapon' 'ready' 'start' 'final' 'battle' 'terrorist' 'source' 'also' 'force' 'be' 'up' 'missile' 'air' 'support' 'Syrian' 'Russian' 'force' 	pos	
district 'State' 'extremist' 'group' 'civilian' 'southwest' 'Kirkuk' 'land' 'press' 'evening' 'ISIS' 'militant' 'civilian' 'district' 'district' 'civilian' 'land' 'caliphate' 'other' 'civilian' 'flee' 'area' 'Kirkuk' 'place' 'area' 'southwest' 'Kirkuk' 'ISIS' 'militant' 'lost' 'fight' 'also' 'official' 'battle' 'liberate' 'district' 'rescue' 'civilian' 'human' 'new' 'photo' 'report' 'purportedly' 'ISIS' 'show' 'Iraqi' 'Army' 'spy' 'mass' 'Kirkuk' 'southeast' 'current' 'Mosul' 'military' 'operation' 'photo' 'report' 'wa' 'ISIS' 'terrorist' 'channel' 'November' 'Viewer' 'discretion' 'ISIS' 'Scores' 'Mosul' 'ISIS' 'terrorist' 'have' 'score' 'more' 'people' 'Iraqi' 'city' 'Mosul' 'week' 'be' 'Staff' 'ISIS' 'Suicide' 'Iraqi' 'Army' 's' 'Advance' 'Mosul' 'officer' 'Iraqi' 'interview' 'ISIS' 'terrorist' 'have' 'dog' 'Staff' 'Mosul' 'City' 'Main' 'Prison' 'Free' 'ISIS' 'satellite' 'television' 'Quote' 'd' 'unnamed' 'source' 'Mosul' 'resident' 'Friday' 'ISIS' 'terror' 'Staff' 'Iraqi' 'Soldier' 'ISIS' 'Mosul' 'Family' 'Two' 'Years' 'Estrangement' 	neg' 	pos')
College 'wa' 'put' 'place' 'safeguard' 'mob' 'rule' 'unrepresentative' 'power' 'government' 'someone' 'Trump' 'meet' 'criterion' 'danger' 'Republic' 'only' 'remains' 'see' 'College' 'now' 'integrity' 'NO' 'MORE' 'College' 'say' 'NO' 'American' 'Fascism' 'be' 'Trump' 'MINORITY' 'popular' 'vote' 	neg' 	pos')
Tuesday 'Russian' 'Admiral' 'cruiser' 'operation' 'Syria' 'Russian' 'Defense' 'Minister' 'Russian' 'Admiral' 'missile' 'terrorist' 'target' 'Syria' 'Sputnik' 'Today' 'major' 'operation' 'launch' 'strike' 'Front' 'also' 'Fatah' 'Front' 'target' 'province' 'Syria' 'ministry' 's' 'leadership' 'enterprise' 'first' 'time' 'history' 'Russian' 'Navy' 'Admiral' 'cruiser' 'ha' 'military' 'operation' 'task' 'force' 'Syria' 'reliably' 'Bastion' 'Defense' 'Missile' 'system' 'minister' 'Admiral' 'terrorist' 'Syria' 'cruise' 'missile' 'strike' 'Russian' 'Defense' 'Minister' 'Tuesday' 'Today' 'large-scale' 'operation' 'strike' 'Front' 'target' 'province' 'Syria' 'Sputnik' 'Admiral' 'Bastion' 'missile' 'system' 'first' 'time' 'history' 'Russian' 'Admiral' 'cruiser' 'take' 'part' 'military' 'operation' 'Admiral' 'take' 'part' 'operation' 'Today' 'cruise' 'missile' 'terrorist' 'target' 'intelligence' 'data' 'advance' 'minister' 'Russian' 'President' 'Putin' 'top' 'official' 'Russian' 	pos	
weekend 'pilgrim' 'city' 'Karbala' 'mark' 'greatest' 'pilgrimage' 'Right' 'heart' 'Iraq' 'Terror' 'Black' 'Flag' 'Army' 'community' 'men' 'gather' 'prayer' 'mourning' 'perform' 'last' 'rite' 'Imam' 'Ali' 'grandson' 'Prophet' 'ha' 'even' 'Hajj' 'term' 'attendance' 'few' 'even' 'within' 'Islam' 'have' 'ever' 'pilgrimage' 'let' 'tragedy' 'recall' 'never' 'mind' 'principle' 'need' 'be' 'stand' 'very' 'much' 'offense' 'Wahhabism' 'dogma' 'House' 'ha' 'furiously' 'assert' 'ascent' 'power' 'need' 'be' 'eternal' 'struggle' 'Good' 'Evil' 'Freedom' 'Slavery' 'Piety' 'mainstream' 'medium' 'Islam' 's' 'attachment' 'commitment' 'value' 'Justice' 'Freedom' 'Compassion' 'men' 'fashion' 'faith' 'ha' 'beacon' 'hope' 'furious' 'rise' 'radicalism' 'I' 'personally' 'argue' 'ha' 'become' 'grand' 'resistance' 'oppression' 'together' 'community' 'difference' 'most' 'importantly' 'perhaps' 'spite' 'difference' 'so' 'together' 'oppose' 'tyranny' 'offer' 'oppressed' 'rampart' 'behind' 'find' 'still' 'have' 'idea' 'world' 'I' 'am' 'allow' 'me' 'tell' 'story' 'character' 'Truth' 'have' 'century' 'inspire' 'generation' 'generation' 'free' 'rise' 'independent' 'yoke' 'Messenger' 'Technology' 'Religious' 'Unity' 'Radicalism' 'Why' 'Hold' 'Human' 'Gathering' 'ISIS' 'Iraq' 'Day' 's' 'new' 'campaign' 'social' 'Shia' 'gather' 'DC' 'Imam' 'Ali' 's' 'martyrdom' 'plain' 'Karbala' 'millennium' 'stand' 'testimony' 'collective' 'struggle' 'injustice' 'Islam' 's' 'Imam' 'message' 'wa' 'universal' 'call' 'freedom' 'immovable' 'promise' 'real' 'tragedy' 'not' 'failure' 'defeat' 'tyrant' 'reluctance' 'oppose' 'me' 'take' 'back' 'few' 'century' 'back' 'Islam' 's' 'early' 'History' 'wa' 'still' 'being' 'back' 'name' 'Prophet' 'Muhammad' 'wa' 'still' 'present' 'tense' 'lip' 'progeny' 'House' 'few' 'Islam' 's' 'last' 'prophet' 's' 'Islam' 'religious' 'men' 'oppression' 'wa' 'most' 'barbaric' 'slaughter' 'be' 'legacy' 'Islam' 'rationalise' 'righteous' 'Imam' 'other' 'choice' 'march' 'even' 'long' 'wa' 'breath' 'Justice' 'command' 'Imam' 'city' 'Mecca' 'plain' 'Karbala' 'death' 'be' 'fate' 'still' 'determination' 'meet' 'Evil' 'not' 'task' 'most' 'It' 'allegiance' 'love' 'pilgrim' 'manifest' 'reality' 'walk' 'Imam' 'united' 'not' 'faith' 'most' 'likely' 'never' 'exclusive' 'Islam' 'Shia' 'Sunni' 'dare' 'free' 'God' 'seek' 'ha' 'long' 'Shia' 'Islam' 'school' 'very' 'principle' 'Imam' 'death' 'pilgrimage' 'stand' 'not' 'opposition' 'rejection' 'faith' 'contrary' 'other' 'religious' 'denomination' 'have' 'year' 'year' 'century' 'century' 'come' 'Karbala' 'remembrance' 'Ali' 'remembrance' 'Word' 'God' 'complete' 'Prophet' 'Muhammad' 'leadership' 'many' 'allegiance' 'Imam' 's' 'call' 's' 'station' 'Karbala' 'ha' 'ever' 'love' 'so' 'unparalleled' 'people' 'nation' 'faith' 'time' 'space' 'have' 'found' 'walk' 'walk' 'Ali' 'find' 'I' 'have' 'say' 'best' 'humanity' 'home' 'best' 'humanity' 'ha' 'never' 'day' 's' 'day' 'name' 'Wahhabism' 'ha' 'bury' 'History' 'Karbala' 'ha' 'Imam' 'fierce' 'city' 'build' 'Ali' 'Karbala' 'declaration' 'allegiance' 'House' 'prophet' 'extraordinary' 'men' 'woman' 'heart' 'lip' 'prayer' 'have' 'Islam' 'piety' 'be' 'year' 'Karbala' 'ha' 'fervently' 'Imam' 'even' 'oppression' 'especially' 'poison' 'radicalism' 'Karbala' 'ha' 'generosity' 'compassion' 'brutal' 'repression' 'Karbala' 'ha' 'depravity' 'Karbala' 's' 'pulpit' 'have' 'men' 'woman' 'hold' 'rope' 'Allah' 'never' 'city' 'evil' 'Karbala' 'ha' 'never' 'face' 'fanaticism' 'Imam' 's' 'follower' 'have' 'never' 'so' 'November' 'Karbala' 'let' 'out' 'shook' 'tyrant' 'Karbala' 'offer' 'prayer' 'devotion' 's' 'name' 'be' 'heart' 'tear' 'allegiance' 'flow' 'fist' 'rise' 'promise' 'today' 'best' 'Karbala' 'Karbala' 'Karbala' 'today' 'ha' 'put' 'Saudi' 'Arabia' 'shame' 'ha' 'food' 'shelter' 'pilgrim' 'expectation' 'hope' 'city' 'ha' 'more' 'generous' 'compassionate' 'destitution' 'Saudi' 'Arabia' 'wealth' 'so-called' 'custodian' 'Islam' 'have' 'weight' 'Hajj' 'Karbala' 'ha' 'mathematically' 'few' 'short' 'day' 'Karbala' 'time' 'more' 'so' 'fact' 'alive' 'still' 'standing' 'vigil' 	pos	
Staff 'Iraqi' 'Recapture' 'Front' 'Mosul' 'Kill' 'ISIS' 'Iraqi' 'force' 'win' 'back' 'full' 'control' 'Mosul' 'front' 'ISIS' 'terrorist' 'police' 'chief' 'General' 'Shaker' 'late' 'Friday' 'government' 'square' 'kilometer' 'Mosul' 's' 'front' 'ISIS' 'militant' 'more' 'news' 'Iraqi' 'soldier' 'bomb' 'motorbike' 'bomb' 'explosive' 'belt' 'vehicle' 'weapon' 'advance' 'area' 'further' 'police' 'force' 'chemical' 'Joint' 'Operations' 'Command' 'force' 'continue' 'area' 'western' 'coast' 'city' 'Mosul' 'command' 'press' 'Troops' 'Federal' 'southwest' 'Nineveh' 'today' 'village' 'force' 'continue' 'area' 'Troops' 'western' 'besiege' 'Airport' 'continue' 'operation' 'airport' 'force' 'Army' 'Aviation' 'international' 'coalition' 'continue' 'advance' 'battle' 'October' 'liberate' 'city' 'Mosul' 	neg	
not 'bad' 'article' 'most' 'part' 'title' 'America' 'Years' 'word' 'last' 'paragraph' 'entirely' 'country' 'make' 'year' 'Trump' 'America' 'survive' 'Slick' 'Clinton' 'Bush' 'even' 'foreign' 'people' 'not' 'regime' 'then' 'survive' 'Mr.' 'even' 'fair' 'chance' 'Trump' 'not' 'be' 'worse' 'predecessor' 	neg	
Tyler 'Hillary' 'fossil' 'fuel' 'industry' 'making' 'wa' 'Secretary' 'State' 'technology' 'Like' 'teeth' 'wa' 'ever' 'Hillary' 'direction' 'environmentalism' 'In' 'fact' 'research' 'Hillary' 'history' 'own' 'here' 'place' 'start' 'http' 'http' 'http' 	pos	
Fascist 'wa' 'Hillary' 'mind' 'wa' 'obvious' 'worry' 'force' 'behind' 'war' 'Libya' 'Syria' 'responsible' 'many' 'death' 'Bush' 'Jr' 'war' 'other' 'serious' 'objection' 'Hillary' 'mass' 'really' 'doe' 'have' 'top' 'effort' 'question' 	pos	
extremist 'group' 'Egypt' 'ha' 'image' 'show' 'execution' 'group' 'allegiance' 'extremist' 'group' 'swathe' 'Iraq' 'Syria' 'Sheikh' 'Egypt' 'mistakenly' 'priest' 'later' 'local' 'leading' 'religious' 'figure' 'Sinai' 'Twitter' 'account' 'group' 'supporter' 'men' 'white' 'beard' 'orange' 'jumpsuit' 'steel' 'stand' 'ISIS' 'black' 'long' 'blind' 'Sufi' 'wa' 'week' 'farm' 'south' 'peninsula' 'town' 'second' 'wa' 'top' 'Religious' 'Endowment' 'cleric' 'month' 'A' 'famous' 'dagger' 'found' 'wrapping' 'Egyptian' 'King' 'mummy' 'wa' 'iron' 'meteorite' 'study' 'Staff' 'memo' 'Egypt' 'interior' 'ministry' 'way' 'counter' 'mounting' 'public' 'government' 'James' 'Egyptian' 'fury' 'social' 'medium' 'Egypt' 'not' 'sale' 'news' 'Saudi' 'Arabia' 's' 'Israel' 's' 'joint' 'Island' 'cooperation' 'b' 'Saudi' 'Arabia' 'Israel' 'joint' 'Training' 'mutual' 'interest' 'Red' 'Sea' 	pos	
article 	obj	
Credit 'Ken' 'Hillary' 'defeat' 'medium' 'up' 'spin' 'responsible' 'debacle' 'crap' 'fake' 'news' 'medium' 'precisely' 'kind' 'news' 'bounce' 'Hillary' 'last' 'hurdle' 'medium' 'blame' 'campaign' 'organization' 'defeat' 'Clinton' 'contempt' 'population' 'Hillary' 'Clinton' 'wa' 'favorite' 'puppet' 'Establishment' 'embodiment' 'hopelessly' 'political' 'system' 'American' 'people' 'attempt' 'medium' 'sell' 'image' 'An' 'cent' 'medium' 'beat' 'drum' 'Clinton' 'real' 'reason' 'behind' 'attempt' 'blame' 'make' 'responsible' 'be' 'medium' 'political' 'class' 'lost' 'control' 'public' 'opinion' 'method' 'do' 'not' 'work' 'medium' 'report' 'only' 'government' 'It' 'more' 'comfortable' 'act' 'mouthpiece' 'master' 'hold' 'true' 'medium' 'well' 'medium' 'class' 'European' 'state' 'German' 'medium' 'example' 'President' 'embodiment' 'good' 'America' 'war' 'entire' 'presidency' 'several' 'off' 'execution' 'great' 'advantage' 'wa' 'black' 'non-white' 'wa' 'thus' 'non-white' 'version' 'George' 'Mark' 'Berlin' 'February' 'wa' 'German' 'political' 'medium' 'class' 'Springer' 'group' 'most' 'outspoken' 'mouthpiece' 'U.S.' 'interest' 'Germany' 'Springer' 'Award' 'political' 'relevance' 'dinner' 'meeting' 'Chancellor' 'convince' 'apply' 'more' 'determination' 'so-called' 'internet' 'regime' 'freedom' 'hurt' 'policy' 's' 'minister' 'justice' 'ha' 'sort' 'private' 'internet' 'police' 'hunt' 'web' 'hate' 'definition' 'hate' 'meaning' 'be' 'volatile' 'range' 'range' 'personal' 'insult' 'threat' 'call' 'kill' 'Zionist' 'duty' 'government' 'Convention' 'Abolition' 'Discrimination' 'prohibit' 'dissemination' 'racial' 'propaganda' 'legal' 'ethical' 'form' 'hate' 'restriction' 'free' 'sphere' 'such' 'prohibition' 'advertising' 'other' 'people' 'country' 'advertising' 'Iceland' 'Human' 'right' 'law' 'right' 'government' 'restrict' 'freedom' 'speech' 'order' 'protect' 'other' 'social' 'value' 'great' 'deal' 'jurisprudence' 'question' 'weigh' 'right' 'other' 'Germany' 'body' 'private' 'detective' 'group' 'such' 'Show' 'Face' 'few' 'most' 'Foundation' 'run' 'former' 'name' 'claim' 'fight' 'racism' 'xenophobia' 'Today' 'organization' 'forefront' 'people' 'dare' 'criticize' 'excess' 'policy' 'government' 'giant' 'such' 'Google' 'Twitter' 'also' 'voluntarily' 'constitutive' 'meeting' 'kind' 'internet' 'watchdog' 'wa' 'set' 'up' 'In' 'September' 'new' 'censorship' 'body' 'wa' 'German' 'Ministry' 'Justice' 'work' 'then' 'legal' 'participant' 'best' 'practice' 'hate' 'message' 'publically' 'criterion' 'recognize' 'hate' 'mean' 'censorship' 'body' 'make' 'decision' 'rule' 'statutory' 'provision' 'message' 'have' 'thus' 'legal' 'recourse' 'such' 'censorship' 'Despite' 'such' 'practice' 'interim' 'result' 'Ministry' 'Justice' 'September' 'not' 'satisfactory' 'Google' 'representative' 'presentation' 'result' 'August' 'September' 'punishable' 'content' 'company' 'Ministry' 'Justice' 'wa' 'not' 'not' 'only' 'American' 'political' 'class' 'defeat' 'minion' 'Hillary' 'Clinton' 'also' 'German' 'political' 'class' 'medium' 'crack' 'down' 'people' 'mandate' 'Chancellor' 'more' 'attempt' 'control' 'public' 'opinion' 'mass' 'people' 'do' 'not' 'be' 'dozen' 'attempt' 'free' 'such' 'control' 'ha' 'be' 'beginning' 'ridiculous' 'accusation' 'being' 'responsible' 'defeat' 'ha' 'do' 'work' 'censor' 'Friday' 'November' 'amount' 'misinformation' 'relatively' 'small' 'much' 'work' 'work' 'progress' 'wa' 'A' 'detection' 'system' 'most' 'do' 'improve' 'classify' 'misinformation' 'mean' 'better' 'technical' 'system' 'detect' 'people' 'flag' 'do' 'Making' 'much' 'people' 'report' 'story' 'fake' 'u' 'catch' 'more' 'misinformation' 'party' 'verification' 'many' 'fact' 'organization' 'have' 'out' 'plan' 'learn' 'many' 'story' 'have' 'third' 'party' 'community' 'people' 'read' 'share' 'article' 'quality' 'story' 'appear' 'article' 'link' 'News' 'fake' 'news' 'economics' 'A' 'lot' 'misinformation' 'financially' 'spam' 'economics' 'ad' 'policy' 'earlier' 'week' 'better' 'ad' 'farm' 'Listening' 'continue' 'work' 'journalist' 'news' 'industry' 'get' 'input' 'particular' 'better' 'fact' 'system' 'importance' 'issue' 'I' 'differ' 'issue' 'not' 'fake' 'news' 'universal' 'freedom' 'pose' 'threat' 'industry' 'few' 'side' 'Atlantic' 'Ocean' 'control' 'public' 'opinion' 'rightly' 'lose' 'long' 'run' 'Mr.' 'take' 'do' 'not' 'folk' 'speaking' 'mind' 'pressure' 'intimidation' 'political' 'medium' 'discus' 'freedom' 'expression' 'role' 'point' 'need' 'special' 'scrutiny' 'namely' 'private' 'character' 'entity' 'private' 'character' 'entity' 'transparency' 'user' 'do' 'not' 'posse' 'right' 'inspect' 'finance' 'let' 'project' 'policy' 'As' 'citizen' 'not' 'person' 'however' 'nice' 'be' 'project' 'policy' 'entity' 'now' 'human' 'being' 'structure' 'cry' 'corruption' 'rule' 'One' 'see' 'within' 'doctrinaire' 'control' 'subject' 'social' 'science' 'such' 'circumstance' 'conflict' 'impossible' 'even' 'insert' 'question' 'censorship' 'certain' 'guardian' 'mind' 'control' 'Google' 'such' 'Leviathan' 'cry' 'public' 'such' 'public' 'global' 'corporation' 'be' 'question' 'first' 'certainly' 'be' 'influence' 'corporate' 'world' 'get' 'together' 'more' 'democratic' 'structure' 'such' 'global' 'service' 'It' 'be' 'get' 'corporation' 'fake' 'democratic' 'forum' 'preempt' 	neg	
